Promedio_Anual,Calificacion_Cualitativa_Cod,Edad,Genero_Cod,Anio_Escolar_Cod,Periodo_Cod,Numero_Inasistencias,Porc_Asistencia_Refuerzo,Estado_Salud_Emocional,Acompanamiento_Integral_Cod,Animacion_Lectura_Cod,Orientacion_Vocacional_Cod,Participacion_Extracurriculares,Materias_Refuerzo,Cantidad_Proyectos,Tareas_Refuerzo_Porc,Acceso_Transporte_Privado_Cod,Uso_Comedor_Estudiantil_Cod,Acceso_Recursos_Tecnologicos_Cod,Participacion_Eventos_Culturales,Estrato_Socioeconomico_Cod,Categoria_Rendimiento_Cod
6.81,7,14,1,1,4,4,5,0,7,9,7,1,0,2,0,0,1,1,2,2,1
4.07,5,13,1,0,4,5,5,2,6,7,4,1,0,0,0,0,2,0,1,1,3
5.64,6,15,1,3,4,7,5,0,4,5,8,4,0,4,0,1,1,1,2,1,0
6.58,6,12,0,0,4,6,71,0,7,9,7,3,2,2,91,1,1,1,1,1,0
5.63,6,16,0,2,4,7,0,0,6,7,4,3,0,4,0,0,2,0,1,0,4
6.71,8,14,1,1,4,6,4,0,10,6,6,2,0,2,0,0,2,1,1,1,1
6.93,8,17,1,4,4,8,0,0,8,7,9,3,0,2,0,1,1,1,1,1,1
6.78,6,13,1,1,4,6,0,1,6,6,10,3,0,3,0,0,2,0,1,0,3
5.54,5,14,1,0,4,4,61,1,5,8,8,3,3,4,96,0,1,1,0,1,2
7.29,5,13,1,0,4,5,85,2,7,6,9,1,2,4,72,0,0,0,1,0,4
6.96,6,13,1,0,4,6,94,1,6,6,5,2,1,4,95,1,2,0,1,1,3
7.53,6,16,1,2,4,6,68,0,6,8,8,2,2,3,58,1,2,1,0,1,1
5.93,8,15,1,1,4,5,3,0,9,7,7,0,0,0,0,1,1,0,1,1,3
6.07,6,13,1,1,4,6,99,1,6,4,6,2,1,1,63,1,0,0,2,1,3
6.33,5,18,1,3,4,7,0,1,5,4,6,1,0,1,0,0,0,0,1,1,1
7.59,7,18,1,4,4,8,0,0,6,7,5,4,0,4,0,1,2,1,3,1,1
7.06,6,14,0,0,4,4,92,0,5,7,7,4,3,3,90,1,1,1,1,1,3
7.18,6,15,1,2,4,6,83,0,10,3,2,0,1,2,94,1,2,0,1,0,1
4.85,6,13,1,1,4,6,5,0,6,7,6,0,0,0,0,1,0,1,2,2,1
6.63,9,15,1,2,4,8,71,0,7,8,8,3,3,0,88,0,2,1,1,1,1
5.88,6,14,1,0,4,5,63,1,2,7,4,1,1,4,68,0,1,1,0,1,1
6.25,6,12,1,0,4,4,2,0,8,9,7,0,0,0,0,0,2,0,1,0,1
6.56,6,18,1,4,4,9,0,0,3,4,9,1,0,3,0,0,2,0,3,1,3
9.22,6,14,1,2,4,7,96,0,7,8,6,1,2,0,70,1,0,1,0,2,3
6.76,9,16,1,4,4,8,3,0,8,6,6,4,0,0,0,0,1,0,1,0,1
5.53,5,14,1,0,4,5,2,0,6,3,7,0,0,2,0,1,0,1,1,2,1
7.56,7,16,1,2,4,7,83,0,9,5,3,1,2,2,69,1,0,1,2,2,3
5.29,6,17,1,4,4,9,1,0,5,3,4,3,0,3,0,0,1,0,1,1,3
8.38,7,17,1,4,4,7,0,0,7,6,6,4,0,2,0,0,0,1,1,1,0
7.08,7,15,1,1,4,5,0,1,8,7,1,0,0,1,0,0,1,1,1,1,3
6.88,7,15,0,2,4,7,72,0,7,7,10,4,3,3,71,1,1,1,0,1,1
9.89,7,14,1,2,4,7,0,1,8,7,10,3,0,0,0,1,0,1,1,1,3
4.4,5,17,1,5,4,9,0,1,1,5,6,2,0,0,0,1,1,1,2,1,3
7.15,5,14,1,1,4,5,5,0,6,4,8,3,0,2,0,0,2,1,2,0,3
5.69,6,13,1,0,4,5,91,1,6,7,8,1,1,1,68,1,2,1,2,1,0
7.36,6,15,1,2,4,7,56,0,4,8,7,2,1,4,54,1,2,1,1,1,3
5.73,7,15,1,2,4,8,66,0,4,7,9,1,2,0,87,0,2,0,0,1,3
6.81,7,16,1,1,4,5,73,0,5,7,8,3,2,0,76,0,2,1,0,0,2
6.49,5,13,1,0,4,5,0,0,10,5,3,0,0,2,0,1,1,1,2,1,1
8.05,7,18,1,5,4,9,0,0,8,7,8,1,0,4,0,0,1,1,1,1,0
5.72,5,17,0,3,4,10,1,0,7,6,6,4,0,2,0,0,1,1,0,1,1
7.72,7,15,1,2,4,6,100,1,7,6,2,3,3,4,93,0,1,1,1,1,0
5.65,5,12,0,0,4,4,5,0,3,7,5,2,0,0,0,0,1,1,1,1,1
6.88,7,13,1,0,4,3,84,1,6,7,7,1,2,1,89,0,2,1,1,1,3
7.27,7,12,1,0,4,5,97,0,7,6,8,3,2,2,75,0,2,1,0,1,3
5.41,6,13,1,0,4,6,0,0,6,4,9,2,0,4,0,0,1,0,1,1,0
5.5,5,17,1,2,4,7,0,1,9,5,2,0,0,1,0,0,1,1,2,1,3
6.15,5,15,0,1,4,7,2,2,5,8,6,4,0,1,0,0,2,0,2,1,1
6.59,5,13,1,0,4,5,82,2,6,7,6,0,3,2,53,1,2,1,2,1,1
5.33,6,14,0,0,4,5,77,0,6,10,6,3,2,2,91,1,1,1,1,1,0
7.5,7,18,1,5,4,9,82,1,6,7,5,1,1,1,93,0,0,1,1,1,1
6.15,5,14,0,1,4,7,3,0,7,8,6,2,0,4,0,0,1,1,0,1,3
7.52,9,14,1,1,4,6,0,0,9,9,8,3,0,4,0,0,0,1,2,1,1
7.6,7,18,1,4,4,7,3,0,8,8,7,2,0,2,0,0,1,0,3,0,1
6.4,6,14,1,2,4,7,0,0,5,5,8,1,0,4,0,0,1,1,2,1,1
6.01,8,17,1,2,4,8,0,0,7,4,9,1,0,3,0,0,0,0,2,1,2
6.86,7,14,1,2,4,8,87,1,5,4,7,1,3,0,64,1,0,1,0,1,0
6.5,6,17,1,4,4,8,0,1,9,5,7,1,0,1,0,0,1,1,1,0,3
6.26,5,16,1,3,4,8,0,1,7,8,3,3,0,4,0,1,2,0,0,1,3
5.86,6,16,1,4,4,10,1,0,3,9,4,4,0,4,0,1,0,0,1,1,1
6.04,7,16,1,4,4,8,2,2,6,6,7,1,0,3,0,1,2,1,1,1,1
5.1,6,14,1,2,4,6,51,2,7,4,7,2,3,3,63,0,1,1,2,1,1
6.04,6,17,1,4,4,9,3,2,9,6,6,2,0,1,0,0,0,1,3,1,3
7.15,7,15,0,0,4,4,62,1,8,5,10,3,3,1,90,0,2,0,0,0,4
5.72,6,18,0,5,4,11,1,0,7,3,5,5,0,1,0,0,1,1,2,1,1
7.39,7,18,0,5,4,9,2,1,7,9,7,2,0,0,0,0,1,1,2,1,1
5.74,8,13,1,0,4,4,55,0,8,6,7,0,2,2,77,1,1,1,1,2,3
4.53,4,15,1,1,4,4,4,2,3,5,7,0,0,1,0,0,2,1,2,1,1
5.61,7,14,1,1,4,6,0,2,8,7,9,0,0,0,0,1,1,1,1,1,3
7.04,5,14,0,1,4,5,87,0,4,7,7,4,1,3,94,1,0,1,2,1,3
7.83,7,15,1,2,4,5,0,0,6,6,10,2,0,0,0,0,1,1,0,1,3
4.44,6,15,0,2,4,7,3,2,2,8,4,1,0,0,0,0,2,0,1,0,1
6.27,10,18,1,4,4,10,0,0,7,8,6,3,0,2,0,0,1,1,3,1,3
5.13,6,13,0,0,4,4,0,0,4,5,6,4,0,3,0,1,0,1,2,1,3
6.97,7,17,1,4,4,10,2,0,10,4,8,1,0,3,0,1,1,0,2,1,1
7.09,8,17,1,4,4,10,0,0,9,8,6,4,0,2,0,0,2,1,1,0,1
4.62,4,13,1,0,4,3,0,2,1,10,4,2,0,4,0,1,1,1,0,1,3
6.05,7,17,1,2,4,7,54,0,6,5,6,2,1,3,56,0,1,1,2,1,2
6.77,7,16,1,2,4,6,91,0,10,7,5,3,2,0,61,1,1,1,0,2,0
3.91,5,14,1,1,4,5,0,1,2,4,6,1,0,0,0,1,2,1,1,1,1
7.56,8,15,1,0,4,4,55,0,7,9,8,1,3,0,58,1,0,1,1,2,1
6.07,5,15,1,1,4,6,69,0,3,5,5,2,3,2,70,1,1,1,1,1,3
7.1,7,12,1,0,4,6,91,0,7,6,7,2,1,1,73,0,1,0,1,1,3
7.11,7,13,1,1,4,4,80,0,6,7,7,1,1,3,89,1,0,1,2,1,3
6.22,6,14,0,0,4,5,97,0,7,6,5,1,3,0,62,1,2,0,0,1,0
6.54,7,18,1,4,4,9,4,1,8,6,4,3,0,2,0,0,2,1,1,1,0
7.76,6,17,1,2,4,5,4,1,7,7,6,2,0,2,0,0,2,0,1,0,1
5.9,6,12,1,0,4,3,0,0,8,6,6,0,0,1,0,1,2,0,2,1,1
6.19,6,16,1,2,4,6,0,0,6,5,5,0,0,3,0,0,2,1,1,1,0
6.9,7,16,1,3,4,7,54,0,9,3,8,1,3,1,91,0,2,1,2,1,0
5.78,6,17,0,3,4,9,0,0,7,9,3,3,0,3,0,0,1,0,2,1,1
9.11,6,15,1,3,4,8,2,0,8,9,9,3,0,1,0,1,2,1,2,1,3
7.81,7,17,1,2,4,7,80,0,9,6,7,3,2,1,91,1,1,1,1,1,1
6.59,6,17,0,5,4,9,0,0,6,7,9,2,0,2,0,1,0,1,2,1,1
5.43,6,13,0,0,4,5,81,1,7,5,6,4,1,2,88,0,2,0,2,0,1
6.61,8,12,1,0,4,3,91,2,10,5,5,3,1,4,67,0,1,1,2,1,1
7.33,6,16,1,3,4,8,1,0,7,7,3,3,0,2,0,0,2,0,0,0,1
6.48,6,18,1,5,4,9,4,0,8,5,6,3,0,3,0,1,1,1,3,1,1
6.82,7,17,1,3,4,6,0,0,8,8,4,1,0,3,0,1,1,1,2,1,3
7.05,8,14,1,1,4,6,100,0,6,8,8,0,1,3,73,0,1,1,0,1,1
6.1,6,14,0,0,4,5,59,1,6,9,6,2,1,2,82,0,1,1,2,1,1
6.52,5,16,0,3,4,7,58,0,7,3,5,2,1,0,76,0,1,1,0,1,3
6.17,5,13,1,0,4,5,0,0,9,8,2,3,0,0,0,1,2,1,0,1,1
6.34,6,13,0,1,4,5,49,0,9,4,6,1,2,0,99,1,1,1,1,1,1
6.3,6,14,1,2,4,7,60,1,5,5,8,2,1,0,96,1,0,1,0,1,0
4.67,6,12,1,0,4,4,4,1,3,7,7,1,0,3,0,0,2,1,2,1,1
8.09,6,15,1,0,4,5,62,1,8,9,8,1,1,0,73,0,1,1,0,1,1
7.83,7,15,1,2,4,6,53,0,10,7,5,2,2,1,74,1,2,0,1,1,1
7.1,7,17,0,3,4,8,0,1,5,8,9,3,0,3,0,0,1,1,1,1,1
7.34,7,15,1,1,4,5,92,1,10,5,9,0,2,0,88,0,1,0,0,1,3
7.35,6,16,1,2,4,8,0,0,3,7,3,2,0,2,0,0,0,0,0,1,3
5.23,7,14,1,0,4,5,0,0,9,9,7,2,0,2,0,1,0,0,1,1,3
6.55,6,14,1,1,4,7,4,1,8,7,8,2,0,1,0,0,0,1,0,1,1
5.48,6,16,1,2,4,5,3,1,4,6,7,3,0,0,0,1,1,0,0,0,3
6.12,6,15,1,1,4,6,63,2,7,5,8,2,2,4,83,1,1,0,0,1,3
8.26,7,14,0,1,4,4,95,0,9,8,6,4,3,4,94,1,2,0,1,1,4
7.44,7,16,1,3,4,7,3,1,8,8,8,1,0,2,0,0,1,1,0,1,1
6.77,7,15,1,2,4,6,89,0,9,4,3,1,2,2,69,1,0,1,2,2,3
8.46,7,16,1,3,4,7,0,0,9,7,8,1,0,3,0,0,2,1,1,1,1
6.64,7,14,1,1,4,6,5,2,7,8,9,0,0,0,0,1,1,1,1,1,3
7.06,6,16,1,1,4,5,3,0,4,8,10,3,0,1,0,1,0,1,0,1,3
5.88,2,14,1,1,4,6,70,2,5,7,4,2,1,4,91,0,1,1,1,1,1
7.07,6,18,1,4,4,9,4,1,4,6,9,2,0,3,0,1,1,1,2,1,0
4.99,5,14,1,0,4,5,0,0,5,5,1,3,0,4,0,1,1,1,1,1,4
6.69,6,17,1,2,4,5,85,0,7,8,5,1,1,0,92,1,2,1,1,1,1
5.82,8,15,0,2,4,5,77,1,5,5,10,3,3,4,93,1,2,1,1,1,3
5.76,6,18,1,4,4,10,3,1,4,5,6,4,0,1,0,1,0,1,1,2,1
7.19,6,13,1,0,4,5,0,0,6,6,7,1,0,0,0,0,1,0,1,1,1
5.91,5,13,1,0,4,4,64,0,4,7,5,1,1,3,57,1,1,1,0,2,1
9.18,7,16,1,2,4,5,81,0,10,8,10,1,2,2,98,0,2,1,1,0,3
6.31,8,15,1,0,4,5,4,0,9,9,5,1,0,3,0,0,1,0,1,0,3
5.52,5,14,1,1,4,6,1,2,4,4,5,0,0,0,0,0,0,1,1,1,3
6.69,6,15,0,1,4,5,91,1,6,6,1,4,2,2,60,0,2,0,0,0,3
5.92,6,13,1,0,4,5,0,1,4,8,8,1,0,3,0,0,2,1,2,1,1
6.08,7,13,1,0,4,5,1,1,9,7,6,0,0,2,0,1,1,0,0,1,1
5.79,6,13,1,0,4,5,0,0,6,7,7,3,0,4,0,0,1,1,2,1,0
6.12,4,14,1,0,4,3,0,0,6,4,2,1,0,1,0,1,1,1,2,2,4
5.51,5,15,0,1,4,5,84,1,2,7,7,1,3,1,58,1,0,0,0,1,1
5.26,6,15,1,2,4,7,0,0,6,2,1,2,0,3,0,0,1,1,2,2,3
9.34,7,17,1,5,4,9,0,0,8,7,8,1,0,4,0,0,1,1,1,1,0
7.24,8,17,1,3,4,6,0,0,8,6,4,2,0,1,0,1,2,1,1,1,1
6.66,6,15,1,2,4,6,66,1,6,7,5,2,2,2,90,1,1,1,1,2,1
6.73,7,16,1,4,4,7,0,1,8,10,4,1,0,1,0,0,2,1,2,0,3
6.36,8,16,0,4,4,8,0,0,5,8,9,4,0,4,0,1,0,1,2,2,3
6.36,6,14,1,0,4,4,75,2,8,8,6,0,2,1,86,1,1,1,2,2,3
6.46,7,17,0,3,4,9,0,0,6,5,5,4,0,0,0,1,1,1,2,1,1
6.34,9,16,1,3,4,7,4,1,7,7,9,2,0,3,0,0,1,0,2,0,3
7.02,6,13,1,0,4,5,0,1,7,5,4,2,0,0,0,1,1,1,0,2,3
6.68,8,16,1,3,4,7,0,0,7,5,8,2,0,0,0,0,1,1,0,1,3
7.29,8,14,0,0,4,6,77,0,10,10,6,3,2,3,86,1,1,0,1,1,1
5.78,5,13,0,0,4,5,70,1,4,6,6,4,3,4,73,1,2,0,0,1,3
6.34,6,12,1,0,4,4,3,1,10,6,3,1,0,1,0,1,0,1,2,1,2
6.74,6,17,1,3,4,9,0,1,7,7,5,2,0,3,0,0,2,0,1,0,1
6.69,6,16,1,2,4,5,82,0,6,6,8,0,3,4,62,0,2,1,0,1,1
3.78,6,15,1,2,4,8,0,1,4,5,7,0,0,0,0,0,2,0,0,1,1
5.14,8,16,1,3,4,6,4,0,7,5,6,2,0,1,0,1,2,1,1,1,1
6.76,6,12,1,0,4,4,100,1,7,10,4,1,3,4,90,0,2,0,0,0,3
5.03,6,14,1,1,4,5,1,0,5,8,2,2,0,2,0,1,2,1,0,2,0
6.19,6,13,1,0,4,5,1,0,6,7,6,2,0,1,0,1,0,0,2,1,1
7.96,7,15,1,2,4,6,96,0,8,8,8,1,2,1,80,0,1,1,0,1,3
6.65,6,13,1,0,4,3,85,0,6,7,6,1,1,2,90,0,1,1,0,1,1
6.14,6,14,1,0,4,3,0,1,8,7,9,1,0,4,0,0,2,0,0,0,1
6.24,7,15,1,1,4,6,57,0,4,7,7,1,1,4,88,1,0,1,0,0,1
7.46,5,16,1,2,4,8,78,0,2,6,7,0,3,1,58,1,0,1,1,2,3
5.59,6,16,0,2,4,6,57,2,8,7,2,1,2,0,93,0,1,1,1,1,1
6.0,7,15,1,1,4,5,0,0,7,9,8,1,0,2,0,0,2,1,2,1,1
5.31,7,14,1,0,4,4,73,0,6,3,4,3,1,0,55,1,0,1,2,2,1
6.86,7,13,1,0,4,4,0,1,8,5,8,3,0,0,0,1,2,0,2,1,1
5.36,6,13,1,1,4,6,0,0,10,4,3,3,0,3,0,1,2,1,0,1,2
5.91,5,13,0,1,4,7,1,0,8,7,7,2,0,4,0,0,1,1,0,1,3
5.81,5,13,1,0,4,5,0,2,8,7,5,1,0,0,0,0,2,0,1,1,3
6.11,6,15,0,2,4,9,0,1,8,5,8,3,0,0,0,1,0,0,0,1,3
5.32,7,14,1,0,4,3,5,2,7,5,6,2,0,3,0,0,1,0,2,1,3
7.65,6,13,1,0,4,4,2,0,8,10,7,1,0,1,0,0,2,1,0,1,1
4.84,6,14,1,0,4,3,0,1,7,9,5,3,0,1,0,1,2,1,2,1,0
7.78,7,16,0,2,4,7,87,0,8,9,8,4,1,4,56,0,2,0,1,1,1
6.92,5,15,1,2,4,7,0,2,5,7,8,3,0,3,0,1,2,0,1,1,3
5.6,6,16,1,1,4,6,0,2,8,7,5,3,0,3,0,0,2,1,2,1,1
7.21,8,18,0,5,4,9,52,0,8,8,6,3,3,4,83,0,1,0,2,1,1
6.5,7,14,1,0,4,4,64,1,7,10,3,1,1,1,57,0,2,1,2,1,3
7.52,8,16,1,4,4,9,0,1,10,8,10,1,0,1,0,1,1,1,1,1,3
5.58,5,16,1,3,4,7,3,2,7,1,2,3,0,0,0,1,2,1,0,1,3
7.52,7,18,1,3,4,8,0,0,10,7,10,1,0,0,0,0,2,0,2,1,3
6.53,7,18,1,4,4,8,3,1,5,7,5,4,0,1,0,1,1,1,3,1,1
5.16,6,14,0,0,4,4,99,0,6,6,5,1,3,0,62,1,2,0,0,1,0
5.06,6,14,1,0,4,5,0,1,2,8,2,3,0,1,0,0,1,1,0,1,3
6.1,7,14,0,1,4,7,1,1,8,6,8,4,0,4,0,0,0,0,0,0,3
7.13,6,14,1,1,4,7,0,1,6,8,6,1,0,3,0,1,0,0,0,1,4
6.35,6,14,0,1,4,6,76,2,8,4,7,4,1,0,100,0,2,1,1,0,1
7.73,7,16,1,2,4,6,90,0,10,5,7,3,2,0,61,1,1,1,0,2,0
6.95,7,14,1,1,4,6,4,0,8,6,7,2,0,3,0,1,1,0,2,1,1
5.68,6,14,1,0,4,3,76,2,7,6,6,0,2,3,82,0,1,0,0,1,1
6.78,6,15,1,2,4,6,0,1,8,9,7,2,0,2,0,0,1,1,0,0,1
7.14,6,13,0,1,4,6,88,0,5,9,7,4,3,2,73,1,0,0,0,1,3
5.52,6,17,1,3,4,9,3,0,3,6,4,4,0,2,0,0,1,1,1,1,3
6.23,5,18,1,3,4,7,1,0,6,6,6,1,0,2,0,0,2,0,2,0,3
5.74,7,17,1,4,4,9,0,1,8,8,5,3,0,2,0,1,2,1,1,1,1
6.27,6,18,0,4,4,8,5,1,5,8,8,2,0,0,0,1,0,0,3,2,1
6.16,6,15,1,1,4,5,0,1,8,7,5,0,0,1,0,1,1,1,0,1,0
6.64,6,14,0,1,4,5,77,0,6,8,4,3,2,0,94,1,2,0,1,1,1
5.62,7,14,1,1,4,7,75,0,8,4,5,1,1,0,75,1,1,1,1,1,1
6.71,6,12,0,0,4,6,90,0,7,9,6,4,1,3,80,1,2,0,0,1,3
7.15,7,15,1,0,4,4,54,0,7,7,7,2,1,4,80,1,2,1,1,1,3
5.53,6,14,1,2,4,6,5,0,6,7,7,2,0,3,0,1,1,1,0,1,1
5.54,7,12,1,0,4,4,0,1,7,9,7,0,0,2,0,1,1,0,0,1,1
7.73,6,14,0,0,4,3,67,0,8,7,9,3,3,4,100,0,1,0,0,1,1
6.94,8,14,1,0,4,4,96,0,8,8,8,3,1,0,59,0,1,1,0,1,4
7.6,6,13,1,0,4,4,3,0,6,6,6,1,0,2,0,0,0,1,0,0,1
7.52,7,14,1,1,4,6,0,1,9,8,5,2,0,4,0,0,1,1,0,1,3
6.75,6,18,1,4,4,9,0,0,7,8,6,3,0,2,0,0,0,0,2,1,1
6.33,5,16,1,3,4,8,0,2,4,8,6,2,0,0,0,1,2,0,2,1,1
6.41,6,13,1,0,4,4,0,0,6,3,6,1,0,0,0,0,2,0,1,0,1
7.08,6,17,1,4,4,8,5,0,4,10,9,4,0,1,0,0,0,1,1,1,1
6.92,8,15,1,2,4,6,54,0,7,5,6,1,1,1,93,1,2,0,0,0,3
6.1,6,13,1,0,4,5,78,0,6,6,6,2,1,1,60,1,2,1,2,2,1
5.62,6,15,1,2,4,6,59,1,4,7,7,2,2,2,90,1,1,1,1,2,1
7.18,8,13,0,0,4,5,3,0,9,9,3,3,0,0,0,1,1,0,0,1,3
6.58,7,14,0,0,4,3,92,0,7,6,8,4,3,2,65,0,1,1,0,1,1
6.35,7,18,1,3,4,7,0,0,2,7,5,3,0,1,0,0,1,1,0,1,0
7.34,7,13,1,1,4,7,67,0,5,6,8,1,3,0,94,1,0,1,0,2,1
7.35,6,15,1,2,4,6,5,0,6,6,7,3,0,4,0,1,1,1,0,2,3
5.19,5,16,1,3,4,7,0,0,2,3,3,3,0,0,0,1,2,0,0,0,1
6.12,7,14,1,2,4,7,71,0,8,9,6,3,3,0,53,1,0,1,2,2,1
6.42,7,15,1,1,4,6,49,0,8,7,7,0,1,0,74,0,2,1,2,1,1
4.55,6,14,1,0,4,5,0,1,5,7,8,2,0,1,0,1,1,1,0,1,3
7.24,6,14,1,1,4,4,5,0,10,6,4,0,0,1,0,0,2,0,1,0,1
6.9,6,17,1,2,4,5,0,1,8,8,8,2,0,2,0,0,2,0,1,0,1
6.26,6,15,1,2,4,6,94,0,6,8,6,1,2,0,70,1,0,1,0,2,3
6.07,7,14,1,1,4,4,0,0,8,9,8,1,0,2,0,0,1,1,2,2,1
6.25,5,13,1,0,4,4,3,0,8,4,7,3,0,0,0,1,0,1,0,1,1
7.18,7,14,1,0,4,5,56,1,6,5,8,1,2,3,100,1,0,1,0,2,1
6.86,7,13,1,0,4,4,0,0,5,7,4,1,0,1,0,1,1,1,2,2,1
5.7,5,14,1,0,4,4,81,0,6,9,4,3,2,1,63,0,2,0,2,0,1
5.53,5,16,0,3,4,8,1,2,7,6,9,4,0,4,0,0,1,1,2,1,0
6.71,6,12,1,0,4,4,0,2,7,6,8,2,0,4,0,1,1,1,0,2,1
5.72,5,12,1,0,4,5,0,0,5,5,8,3,0,1,0,0,2,0,0,0,3
6.51,8,16,0,2,4,7,79,0,6,6,9,2,3,0,98,0,2,0,2,1,1
4.21,5,16,1,1,4,6,0,1,2,6,7,0,0,3,0,0,0,1,0,1,2
6.0,6,15,1,0,4,5,4,0,9,1,6,3,0,0,0,0,1,0,0,0,1
7.4,7,13,1,0,4,5,0,0,6,8,10,3,0,4,0,0,2,1,0,1,3
4.8,6,15,1,1,4,7,3,0,4,6,6,3,0,1,0,0,1,1,0,1,3
6.62,7,19,1,4,4,9,0,0,8,10,4,3,0,4,0,0,2,1,3,1,2
7.7,8,15,0,1,4,6,66,0,5,10,9,3,3,0,79,0,2,1,2,1,2
6.58,6,14,1,0,4,4,4,1,9,5,6,2,0,2,0,1,2,1,0,1,1
6.5,6,19,1,4,4,10,0,0,7,5,6,4,0,4,0,1,2,1,1,1,1
8.87,8,13,0,0,4,6,98,0,9,8,9,1,2,0,55,1,1,0,0,1,3
7.1,8,14,1,0,4,4,3,1,7,10,9,3,0,2,0,0,0,1,1,1,1
8.45,6,15,1,0,4,5,85,0,8,9,9,0,1,2,84,0,2,1,2,1,2
5.77,6,14,1,1,4,7,0,0,6,4,5,0,0,2,0,1,1,1,0,1,1
6.51,7,17,1,4,4,8,2,0,5,7,7,4,0,0,0,0,1,1,2,0,3
6.22,7,13,1,0,4,4,0,0,7,6,8,2,0,1,0,0,2,1,2,1,1
4.94,6,13,1,0,4,4,73,1,7,7,1,3,1,1,69,1,2,1,2,1,3
6.63,6,14,1,1,4,5,0,0,4,8,4,3,0,3,0,1,0,1,2,2,3
6.89,6,17,0,4,4,9,5,0,7,10,7,2,0,4,0,1,1,1,3,1,4
6.51,7,12,1,0,4,4,4,0,8,8,4,2,0,3,0,1,1,1,0,1,1
6.38,5,15,1,1,4,4,4,1,9,7,8,1,0,0,0,0,1,0,0,1,1
5.77,6,14,1,0,4,5,2,1,9,6,1,0,0,2,0,0,2,1,2,0,1
5.51,7,14,1,1,4,6,0,0,7,9,7,1,0,0,0,0,1,1,0,1,2
6.23,6,13,1,0,4,5,69,0,6,6,3,0,1,0,50,0,2,1,0,0,1
5.84,7,12,1,0,4,5,0,0,8,8,6,2,0,1,0,0,2,0,2,1,1
5.06,5,13,1,0,4,5,0,1,3,6,7,0,0,3,0,0,1,1,1,1,3
6.13,7,16,0,1,4,6,72,0,7,6,5,4,2,2,50,0,0,0,1,1,1
7.35,7,14,1,2,4,6,95,0,6,8,7,1,1,4,81,1,2,1,0,1,2
2.7,5,16,1,2,4,7,0,1,4,7,7,0,0,3,0,1,2,0,2,1,1
6.03,6,18,0,4,4,10,5,1,5,10,5,4,0,3,0,1,1,0,2,0,1
5.67,4,12,1,0,4,4,0,1,6,5,4,2,0,2,0,0,2,0,0,1,1
7.2,7,16,1,3,4,7,78,1,6,7,8,4,2,2,59,0,0,1,0,1,1
6.28,7,14,1,1,4,4,0,2,10,7,6,1,0,3,0,0,0,0,1,1,2
6.24,7,15,1,1,4,4,57,0,3,7,7,2,2,2,84,0,1,0,1,1,0
6.78,6,14,1,0,4,4,80,0,2,5,9,0,3,1,78,1,1,1,2,1,3
5.72,5,14,1,0,4,6,85,0,5,4,4,2,2,3,60,0,2,1,1,1,3
5.01,6,13,1,0,4,4,3,0,5,7,5,3,0,2,0,1,0,1,0,2,3
8.1,6,16,1,3,4,8,55,0,7,8,2,1,2,4,87,1,2,1,1,1,1
6.62,8,18,0,4,4,11,0,0,6,6,7,5,0,1,0,0,2,1,1,1,1
5.29,7,15,1,2,4,5,58,0,1,7,6,0,2,2,57,0,2,0,0,0,1
6.59,7,15,0,2,4,5,0,0,6,7,8,2,0,0,0,1,2,0,2,1,1
6.81,7,16,1,3,4,7,0,0,7,4,9,1,0,4,0,0,2,0,2,1,1
5.29,5,14,1,1,4,5,46,0,5,7,5,0,2,3,77,0,0,0,1,1,1
7.58,6,14,1,2,4,6,80,0,6,10,6,1,1,1,57,1,0,1,0,2,3
6.46,6,15,1,2,4,6,2,0,5,7,7,2,0,2,0,1,2,1,2,1,1
6.02,5,17,1,3,4,8,0,1,9,1,6,3,0,4,0,0,2,0,2,1,3
5.18,6,14,1,1,4,5,0,1,6,3,5,0,0,4,0,1,1,1,0,2,0
6.24,6,18,1,3,4,8,4,0,5,5,3,1,0,1,0,1,1,0,2,1,1
6.36,6,14,1,0,4,3,85,1,9,6,6,3,2,2,72,1,2,1,0,1,2
4.35,6,13,1,1,4,6,0,2,7,5,9,0,0,0,0,1,2,1,0,1,1
4.57,5,14,1,1,4,4,5,2,4,4,9,3,0,4,0,0,1,1,0,1,1
7.09,7,14,1,1,4,6,100,0,9,5,7,1,1,2,75,0,1,1,0,1,3
6.02,8,15,1,2,4,7,2,1,7,7,6,3,0,3,0,1,1,1,1,2,3
6.07,6,17,0,3,4,10,2,0,8,7,3,3,0,3,0,0,1,0,2,1,1
6.2,7,17,1,3,4,8,70,0,5,5,8,2,2,2,89,1,2,1,0,1,2
6.1,6,14,1,0,4,5,0,1,10,10,6,2,0,2,0,1,2,1,0,0,1
6.77,7,17,1,2,4,5,0,1,4,9,9,0,0,1,0,1,0,1,0,2,1
5.7,6,13,1,0,4,4,2,1,6,5,5,3,0,0,0,1,1,1,0,1,1
5.18,5,13,1,0,4,4,4,1,6,5,7,2,0,3,0,0,1,1,1,1,1
6.08,9,17,0,3,4,8,0,1,9,4,7,3,0,1,0,1,0,1,1,2,1
6.82,8,16,1,2,4,5,0,2,8,7,9,0,0,4,0,1,0,1,2,1,0
6.59,6,17,1,4,4,8,3,1,10,7,7,4,0,3,0,0,0,1,1,1,3
