Promedio_Anual,Calificacion_Cualitativa_Cod,Edad,Genero_Cod,Anio_Escolar_Cod,Periodo_Cod,Numero_Inasistencias,Porc_Asistencia_Refuerzo,Estado_Salud_Emocional,Acompanamiento_Integral_Cod,Animacion_Lectura_Cod,Orientacion_Vocacional_Cod,Participacion_Extracurriculares,Materias_Refuerzo,Cantidad_Proyectos,Tareas_Refuerzo_Porc,Acceso_Transporte_Privado_Cod,Uso_Comedor_Estudiantil_Cod,Acceso_Recursos_Tecnologicos_Cod,Participacion_Eventos_Culturales,Estrato_Socioeconomico_Cod,Categoria_Rendimiento_Cod
6.02,6,17,0,3,0,9,0,0,6,6,7,4,0,3,0,1,1,0,0,1,0
2.89,3,13,0,0,1,4,0,1,7,7,2,4,0,2,0,1,2,1,2,1,1
5.7,6,13,0,0,0,6,0,2,7,4,7,3,0,1,0,1,2,0,1,1,1
7.51,8,15,0,1,0,6,0,0,8,6,7,2,0,2,0,1,1,1,0,2,1
5.95,6,13,1,0,0,6,0,1,7,6,7,3,0,1,0,1,0,0,0,1,1
6.79,7,14,0,0,1,4,80,1,6,7,6,1,1,1,76,1,1,1,1,1,3
7.49,7,15,1,1,1,6,100,0,6,6,2,3,2,4,66,1,2,1,2,1,1
6.01,6,15,0,2,1,7,56,0,4,7,4,2,1,3,63,1,2,1,1,1,3
6.35,6,15,1,1,0,6,0,1,5,6,8,3,0,2,0,0,2,0,2,0,3
5.42,5,16,0,3,0,9,0,2,8,7,8,4,0,4,0,0,1,1,2,1,0
6.96,7,18,0,5,1,10,0,1,8,8,8,2,0,0,0,0,1,1,2,1,1
5.45,5,13,1,0,0,5,86,2,8,5,8,1,2,4,72,0,0,0,1,0,4
6.61,7,13,1,0,1,5,0,1,9,6,7,0,0,4,0,0,1,1,1,1,0
6.66,7,13,1,0,0,6,90,0,8,5,7,1,1,3,90,1,2,0,1,1,1
6.51,7,17,1,3,0,9,0,1,4,5,3,1,0,1,0,0,1,1,0,1,3
6.23,6,14,0,1,0,6,70,1,5,9,6,3,3,2,68,1,1,0,2,1,1
7.33,7,18,1,4,0,10,0,1,7,8,8,3,0,2,0,1,1,1,2,0,1
5.95,6,16,0,2,0,9,0,1,8,8,8,4,0,1,0,1,1,1,1,1,1
5.46,5,14,1,1,0,6,0,0,2,6,5,1,0,1,0,0,2,1,2,1,4
4.6,5,15,0,1,0,7,0,0,8,8,6,1,0,1,0,1,2,0,0,1,1
6.63,7,14,1,1,1,5,0,1,6,8,7,0,0,3,0,1,1,0,0,1,3
7.04,7,15,0,1,0,6,51,0,6,7,8,4,3,0,98,0,1,1,0,1,4
5.46,5,13,1,0,1,4,55,0,2,8,8,3,2,2,64,0,1,0,0,1,3
6.36,6,17,1,4,0,9,0,1,6,8,4,2,0,1,0,0,1,0,3,0,1
7.06,7,13,0,0,0,5,92,0,5,10,6,3,2,4,80,0,2,0,1,1,1
7.94,8,15,0,2,1,8,78,0,9,8,8,2,3,4,84,0,2,1,0,1,3
7.27,7,19,1,5,1,10,0,0,6,7,7,4,0,4,0,0,0,1,3,0,3
6.04,6,18,1,5,1,10,0,0,5,6,4,4,0,1,0,1,1,1,3,1,1
5.71,6,13,1,0,0,6,0,0,8,6,7,2,0,3,0,1,0,1,1,1,1
6.28,6,13,1,0,0,5,0,1,7,4,6,2,0,0,0,0,0,0,0,1,1
6.28,6,18,0,4,0,9,0,1,7,8,8,4,0,3,0,0,1,1,2,0,1
6.25,6,15,0,1,1,5,94,0,7,5,7,4,2,3,69,1,2,1,0,0,1
6.39,6,13,1,0,0,5,100,1,6,7,6,0,3,3,73,0,2,0,0,0,0
6.07,6,17,1,3,1,8,0,1,2,4,7,4,0,1,0,1,1,1,0,1,1
6.04,6,16,1,2,0,8,74,0,2,5,8,1,2,1,55,1,1,1,1,1,1
5.41,5,19,1,5,0,11,0,1,6,5,2,3,0,4,0,0,1,0,3,1,4
5.79,6,15,1,2,0,8,62,1,8,6,6,0,1,0,58,0,2,1,1,0,1
5.1,5,16,0,2,0,8,0,1,6,5,8,4,0,4,0,1,2,1,1,1,1
4.49,4,14,1,1,0,6,0,0,6,5,7,2,0,1,0,0,1,1,0,1,1
5.04,5,15,0,2,1,8,0,1,4,5,6,1,0,0,0,1,2,1,0,1,1
6.3,6,14,1,1,1,6,0,1,6,10,5,1,0,3,0,0,1,1,2,1,1
6.85,7,14,0,0,0,5,64,0,7,7,2,1,1,1,50,0,2,1,1,0,1
5.32,5,13,0,0,1,5,0,0,5,4,5,3,0,2,0,0,1,0,1,1,1
7.6,8,13,0,0,1,6,100,0,9,8,8,1,2,0,55,1,1,0,0,1,3
4.13,4,14,1,1,0,7,0,0,8,5,4,0,0,3,0,0,0,1,2,2,0
7.67,8,16,0,3,1,7,0,1,9,9,5,4,0,0,0,0,2,0,1,0,1
5.99,6,13,1,0,1,4,0,0,7,5,5,3,0,1,0,1,0,1,1,1,0
7.56,8,15,1,1,0,6,0,0,8,8,7,1,0,0,0,0,0,1,1,1,1
7.69,8,14,1,0,1,4,0,1,8,10,9,3,0,2,0,0,0,1,1,1,1
6.35,6,13,1,0,1,4,90,0,8,6,8,0,3,0,85,1,1,1,2,2,1
7.76,8,13,1,0,0,6,0,0,6,10,6,2,0,2,0,0,2,1,0,0,0
4.84,5,13,0,0,0,7,63,0,6,2,1,1,1,2,90,1,1,1,1,1,1
4.71,5,13,1,0,0,5,0,0,1,7,7,2,0,0,0,0,0,0,2,1,1
4.97,5,13,1,0,0,5,0,2,4,5,5,0,0,4,0,0,0,0,0,0,3
6.59,7,18,0,4,1,9,0,1,5,5,6,3,0,0,0,1,2,0,2,1,1
7.35,7,14,1,1,1,5,81,1,10,9,7,0,3,0,89,0,2,1,1,0,0
5.57,6,15,1,2,1,7,0,1,5,6,6,1,0,4,0,1,0,1,2,1,1
5.41,5,14,0,1,1,5,81,0,1,9,4,2,2,2,85,0,0,1,2,1,0
7.22,7,14,1,1,0,6,0,0,4,7,7,0,0,3,0,0,0,1,2,1,3
5.77,6,14,1,1,0,6,66,1,2,5,5,0,2,4,95,1,0,1,1,1,1
5.63,6,17,0,4,1,10,0,0,4,6,2,5,0,4,0,1,2,1,1,2,3
5.88,6,13,1,0,0,6,70,0,4,7,5,3,2,1,88,1,0,1,2,2,3
7.46,7,15,1,2,1,6,0,0,4,7,7,3,0,2,0,1,0,1,1,2,1
3.66,4,15,0,1,0,7,0,2,5,7,3,4,0,4,0,1,1,1,0,1,1
5.42,5,14,1,1,1,5,0,1,6,8,8,0,0,2,0,1,1,1,2,2,1
8.89,9,15,1,1,0,6,0,0,7,6,8,2,0,0,0,0,2,1,2,1,1
5.26,5,16,0,2,0,9,0,0,1,8,4,4,0,4,0,1,2,0,0,1,3
6.22,6,15,1,1,0,7,0,0,7,8,9,1,0,2,0,0,1,1,2,0,1
5.09,5,16,1,3,1,8,0,2,7,1,1,3,0,0,0,1,2,1,0,1,3
6.45,6,17,1,3,1,7,0,0,6,5,6,1,0,1,0,0,2,1,0,1,3
7.64,8,14,1,1,1,5,0,0,6,8,8,0,0,1,0,0,2,1,1,1,1
5.73,6,13,0,0,0,5,0,0,5,5,6,4,0,3,0,1,0,1,2,1,3
6.55,7,15,1,1,1,6,0,1,8,6,1,0,0,1,0,0,1,1,1,1,3
6.97,7,14,1,0,1,4,50,0,8,4,5,1,3,3,81,1,2,0,0,1,1
5.53,6,16,0,2,0,7,0,0,3,5,7,3,0,3,0,1,0,1,2,1,1
5.24,5,13,1,0,0,5,0,2,6,10,6,2,0,0,0,0,1,1,2,1,3
6.8,7,15,1,1,0,6,69,0,6,7,9,0,1,0,83,0,0,0,0,0,3
7.87,8,18,1,4,1,8,84,0,6,6,10,4,1,1,62,0,1,1,3,0,1
6.76,7,14,1,0,0,5,0,0,8,1,8,3,0,0,0,0,1,0,2,1,1
7.22,7,16,1,2,0,8,0,0,3,7,7,3,0,3,0,0,2,1,2,1,3
3.02,3,13,1,0,0,5,0,1,4,3,6,1,0,3,0,0,1,1,2,1,3
6.46,6,15,1,1,0,7,0,0,7,5,8,1,0,4,0,0,0,0,2,1,3
6.16,6,15,1,2,1,7,0,0,6,8,7,2,0,2,0,1,2,1,2,1,1
5.96,6,14,0,1,0,7,98,0,6,6,5,4,3,1,70,0,0,1,2,1,1
7.42,7,14,1,0,0,5,74,0,5,6,5,2,2,3,78,0,1,1,1,1,1
5.94,6,15,1,2,0,7,68,0,6,6,5,0,3,0,58,0,2,1,1,1,3
7.22,7,13,1,0,0,5,0,1,10,6,3,1,0,0,0,1,0,1,1,1,3
1.85,2,15,1,1,1,6,85,2,6,3,7,1,1,2,52,0,2,1,1,1,0
6.42,6,13,0,0,0,5,66,1,6,7,10,3,3,2,65,1,1,0,0,1,3
4.65,5,13,1,0,1,4,0,0,4,5,3,3,0,1,0,0,2,0,2,1,3
5.01,5,15,0,1,1,5,0,2,5,5,7,3,0,1,0,1,2,1,1,1,0
6.95,7,18,0,5,0,12,0,0,8,6,5,2,0,2,0,0,1,0,3,1,1
7.35,7,16,1,3,1,8,0,1,7,7,7,1,0,2,0,0,1,1,0,1,1
6.47,6,15,0,2,1,7,76,1,7,8,1,1,1,4,97,0,1,0,2,1,3
7.76,8,15,1,2,0,8,53,1,9,8,6,2,3,4,52,1,1,1,1,1,3
5.58,6,14,0,0,0,5,70,0,8,9,1,2,1,3,53,0,0,1,2,1,1
6.89,7,16,1,3,0,8,0,1,6,7,7,2,0,2,0,0,0,1,1,1,0
5.94,6,16,1,3,0,8,0,0,10,6,8,2,0,0,0,0,1,1,1,1,3
6.23,6,16,1,3,0,8,0,1,6,8,8,4,0,0,0,1,2,1,1,0,1
5.16,5,15,0,2,0,9,77,2,8,3,6,2,1,1,80,0,1,1,2,1,1
6.62,7,14,1,1,0,7,91,0,8,5,6,1,3,4,89,1,1,1,2,1,1
8.08,8,14,1,1,0,6,0,0,9,7,8,0,0,3,0,0,0,1,1,1,3
4.86,5,15,1,2,1,6,0,1,4,6,9,0,0,3,0,1,2,1,2,2,1
4.7,5,13,0,0,1,5,72,0,1,8,4,2,2,0,72,0,2,1,2,1,3
5.0,5,18,1,5,1,9,0,2,5,5,3,3,0,3,0,0,0,0,3,1,3
6.91,7,16,1,2,0,7,0,0,6,7,7,3,0,1,0,1,2,1,0,1,1
5.1,5,13,0,0,1,6,73,1,7,7,6,2,3,0,55,1,2,0,0,1,4
7.98,8,15,0,2,0,9,59,0,9,2,7,3,1,0,71,1,1,0,2,1,1
6.67,7,13,1,0,0,6,0,1,9,8,4,3,0,2,0,0,2,1,0,1,3
5.52,6,13,1,0,0,5,63,2,3,1,10,2,3,1,80,1,1,0,2,1,3
5.53,6,15,0,1,0,8,0,0,6,1,7,1,0,4,0,1,2,0,1,1,1
5.69,6,14,1,0,0,5,66,1,3,6,5,1,1,4,68,0,1,1,0,1,1
7.45,7,13,1,0,0,5,0,0,6,10,7,3,0,0,0,1,1,1,2,1,1
7.16,7,18,1,5,1,10,0,0,5,6,6,3,0,2,0,0,0,1,3,0,2
7.12,7,16,1,3,1,7,0,0,7,1,8,3,0,3,0,0,2,1,2,1,3
6.64,7,13,1,0,1,5,82,0,5,8,10,0,2,4,81,0,1,0,2,1,1
5.44,5,13,1,0,1,4,0,2,6,6,6,1,0,3,0,1,2,1,2,1,0
6.0,6,15,1,1,0,6,0,1,6,7,8,0,0,4,0,1,0,1,0,2,3
8.24,8,17,1,4,0,10,81,0,9,8,5,4,3,2,60,0,1,1,1,1,3
5.03,5,16,0,2,1,7,72,1,5,5,5,3,1,0,82,0,1,1,1,1,0
6.93,7,18,1,4,0,10,0,1,7,3,7,4,0,4,0,0,1,0,1,0,1
5.71,6,13,1,0,1,4,0,0,7,7,5,1,0,3,0,0,1,1,1,1,3
6.28,6,15,1,1,0,6,55,1,6,3,6,3,3,1,93,0,2,1,2,1,1
6.78,7,15,1,2,0,7,86,0,10,5,4,1,2,2,69,1,0,1,2,2,3
5.23,5,14,1,1,1,5,63,0,7,8,4,1,3,1,84,0,1,1,2,1,4
5.89,6,13,1,0,1,5,0,1,5,5,9,1,0,1,0,0,2,1,1,1,3
5.32,5,14,1,0,1,4,70,1,5,5,4,0,3,0,84,1,1,1,2,1,3
6.04,6,14,1,1,0,7,0,0,4,9,2,1,0,0,0,0,0,0,2,0,1
7.34,7,13,1,0,0,6,76,1,9,7,9,2,2,2,97,1,1,1,2,1,3
6.36,6,16,1,3,1,7,0,1,6,6,9,1,0,1,0,0,2,1,0,1,3
6.7,7,15,1,2,0,8,88,1,6,5,6,1,3,0,64,1,0,1,0,1,0
5.48,5,13,0,0,0,5,94,1,4,3,6,4,1,3,82,0,2,1,2,0,2
5.13,5,15,0,1,1,7,0,0,6,8,7,3,0,3,0,0,1,0,0,1,3
6.35,6,15,0,2,0,8,0,0,10,8,6,2,0,1,0,0,1,1,0,1,1
5.92,6,13,1,0,0,5,0,1,8,8,5,3,0,2,0,0,2,0,0,0,1
6.36,6,14,1,1,1,5,0,1,7,1,7,1,0,0,0,0,1,1,0,1,1
5.78,6,13,1,0,0,6,89,1,10,7,6,3,3,1,70,0,1,1,1,1,4
6.57,7,13,1,0,0,6,99,1,8,8,10,0,3,2,97,0,2,0,1,0,3
5.09,5,14,0,1,0,8,97,0,5,6,6,1,3,3,56,0,2,1,1,1,1
6.51,7,16,0,3,1,7,83,0,7,4,5,5,3,3,52,1,1,0,2,0,1
5.67,6,16,0,2,1,8,53,0,5,4,6,2,2,2,78,1,1,1,1,2,1
5.54,6,14,0,1,0,7,0,0,3,9,9,2,0,2,0,1,0,1,1,2,1
7.44,7,14,1,0,1,4,94,0,5,7,7,1,2,0,91,1,0,1,1,2,2
5.9,6,15,1,1,0,6,0,0,5,7,4,1,0,4,0,1,1,1,2,1,1
7.22,7,14,1,1,1,6,76,0,10,8,8,2,2,3,51,0,2,1,0,0,3
5.22,5,16,1,2,1,6,0,0,4,8,2,3,0,2,0,0,1,1,0,1,1
6.15,6,14,1,1,0,6,0,2,7,5,8,0,0,0,0,1,2,1,0,1,1
6.47,6,14,0,0,0,6,0,0,8,7,8,3,0,4,0,0,2,1,0,1,1
5.86,6,16,1,2,1,7,0,0,4,9,5,1,0,4,0,1,2,1,1,0,0
5.81,6,13,0,0,1,4,99,0,6,5,4,2,2,1,86,0,0,1,2,1,1
6.87,7,15,0,2,1,6,0,0,6,8,8,2,0,0,0,1,2,0,2,1,1
6.33,6,14,0,1,0,7,0,0,9,6,5,3,0,3,0,0,2,1,2,0,1
6.98,7,17,1,4,0,9,0,0,6,10,7,1,0,1,0,1,1,1,1,2,0
6.44,6,17,1,4,0,10,0,0,7,8,6,1,0,3,0,1,2,1,2,1,3
4.89,5,13,0,0,1,6,50,0,5,3,5,4,1,3,63,0,1,1,2,1,1
9.41,9,16,1,3,1,8,0,0,4,10,8,4,0,4,0,0,2,1,0,0,1
6.49,6,15,0,1,0,6,65,0,6,8,8,3,3,1,90,0,2,1,2,1,3
5.46,5,17,1,4,0,9,0,0,5,5,7,2,0,2,0,1,1,0,1,1,1
6.12,6,14,1,1,0,6,0,1,3,10,6,0,0,4,0,0,1,0,2,1,3
5.66,6,16,0,2,1,7,0,0,1,7,7,3,0,0,0,0,1,1,0,0,3
7.38,7,15,0,2,1,7,0,0,7,10,10,2,0,2,0,1,1,1,0,1,2
5.17,5,14,1,0,0,5,0,0,1,6,5,3,0,4,0,0,1,1,2,1,4
5.66,6,15,1,2,1,6,0,0,4,8,7,0,0,2,0,0,1,0,1,1,3
6.64,7,13,1,0,1,5,0,0,3,6,8,0,0,4,0,1,0,1,1,2,3
7.63,8,14,1,1,1,6,80,0,8,8,7,1,1,2,94,0,2,1,1,1,0
6.72,7,14,0,0,1,5,0,1,8,8,9,2,0,1,0,1,2,1,2,0,3
5.81,6,16,1,2,1,6,0,1,4,7,2,0,0,4,0,1,1,0,2,1,1
6.82,7,14,0,1,0,7,96,0,9,5,8,3,2,2,88,1,1,0,1,1,1
6.48,6,17,0,3,1,9,0,0,4,6,7,4,0,4,0,1,1,0,0,1,1
6.05,6,14,0,0,0,6,0,2,7,8,8,4,0,1,0,0,1,1,1,1,3
8.27,8,19,1,5,1,9,0,0,7,7,9,3,0,0,0,1,1,1,1,1,1
5.77,6,14,1,1,1,5,0,0,9,6,6,3,0,0,0,0,0,1,2,1,4
7.96,8,17,0,3,1,7,0,0,7,6,4,5,0,0,0,0,1,1,1,1,1
6.14,6,18,1,5,1,10,0,1,5,5,5,2,0,1,0,0,0,1,1,1,0
7.34,7,19,1,5,0,11,0,0,8,6,5,3,0,2,0,0,0,1,1,1,1
7.73,8,13,1,0,1,5,0,0,8,5,10,0,0,2,0,1,1,1,0,1,2
6.61,7,14,1,1,0,7,96,0,6,6,9,0,1,2,62,1,2,1,1,1,1
5.32,5,16,1,2,0,8,80,0,3,5,6,0,3,1,58,1,0,1,1,2,3
7.98,8,18,1,4,1,9,0,0,8,6,6,3,0,3,0,0,0,1,2,1,1
8.48,8,19,1,5,1,9,0,0,5,8,5,3,0,2,0,1,1,1,3,2,0
6.67,7,15,1,1,0,6,0,0,7,8,7,1,0,2,0,0,2,1,2,1,1
5.4,5,14,1,1,1,5,0,1,3,4,5,1,0,0,0,1,2,1,1,1,1
7.1,7,15,1,2,1,7,90,0,6,7,7,1,3,1,88,0,1,0,1,1,4
7.13,7,15,1,1,0,6,0,0,10,5,3,2,0,2,0,0,2,1,2,1,1
6.43,6,17,0,3,0,8,0,1,7,8,9,4,0,0,0,1,0,1,1,2,1
5.22,5,13,0,0,0,5,0,0,6,6,6,3,0,2,0,1,2,1,1,1,2
5.01,5,14,0,1,0,8,69,0,6,3,5,2,1,1,73,1,0,0,0,1,4
4.74,5,14,0,1,1,6,0,1,6,5,7,1,0,4,0,0,1,1,1,1,3
6.9,7,14,1,1,1,5,0,0,7,6,5,2,0,4,0,1,1,1,1,1,1
6.28,6,15,1,2,0,8,0,0,9,6,3,1,0,4,0,0,0,1,0,1,1
6.8,7,14,1,0,1,4,63,0,9,6,5,0,2,4,74,0,2,1,2,1,3
9.43,9,15,0,2,0,7,69,0,5,7,8,1,3,2,88,1,1,1,0,1,1
7.14,7,15,1,2,1,6,56,0,8,10,7,2,1,1,86,1,1,1,1,1,4
8.51,9,17,1,4,0,9,0,0,7,8,6,2,0,2,0,1,2,0,2,1,3
5.51,6,15,1,1,0,7,0,0,5,8,5,3,0,0,0,0,1,0,2,0,3
7.9,8,18,0,5,1,9,0,0,6,7,6,3,0,0,0,0,0,1,2,1,1
6.56,7,14,1,1,1,5,0,0,7,8,8,1,0,2,0,0,1,1,2,2,1
5.53,6,16,1,2,0,8,0,0,4,4,6,2,0,2,0,0,2,1,0,1,3
6.73,7,17,1,3,0,8,0,0,5,6,7,2,0,2,0,1,2,1,0,1,3
8.4,8,17,1,3,1,8,0,0,6,8,6,4,0,1,0,1,1,1,0,1,3
7.41,7,14,0,1,0,7,93,0,7,6,8,1,1,0,74,1,0,1,0,1,1
7.79,8,17,1,4,0,10,0,1,8,6,8,2,0,4,0,1,2,1,3,1,1
5.87,6,17,1,3,1,8,0,0,2,7,3,3,0,2,0,1,1,1,1,1,3
7.85,8,17,1,4,1,8,0,0,10,8,5,4,0,1,0,0,1,1,3,1,1
5.67,6,14,1,1,1,6,56,1,7,6,6,3,2,3,93,1,1,0,2,1,4
7.41,7,17,0,4,0,9,0,0,7,6,5,3,0,4,0,0,2,0,1,1,1
6.94,7,13,1,0,1,5,0,0,9,5,3,3,0,2,0,1,0,1,0,2,1
8.9,9,17,1,4,1,9,0,0,7,7,7,4,0,0,0,0,1,0,1,0,1
6.82,7,15,0,2,1,6,0,0,6,5,6,3,0,3,0,0,0,1,1,0,1
5.59,6,13,1,0,1,5,0,1,7,8,6,2,0,4,0,1,0,1,2,1,3
5.53,6,14,0,1,1,7,0,0,6,5,4,1,0,0,0,0,1,1,1,1,1
9.97,10,17,1,4,0,9,0,0,7,9,7,3,0,3,0,1,1,0,3,1,1
6.3,6,14,1,1,0,7,0,0,6,4,6,1,0,1,0,0,0,0,2,1,1
6.65,7,16,1,2,0,7,80,2,6,7,10,3,1,4,71,1,1,0,0,1,3
5.31,5,14,0,1,0,7,0,0,6,6,10,3,0,1,0,0,1,1,2,1,0
5.81,6,13,1,0,1,4,0,1,6,5,6,3,0,4,0,0,2,1,0,0,3
7.16,7,16,1,2,0,8,70,0,8,7,7,0,2,3,61,0,1,1,1,0,1
7.9,8,15,1,2,1,6,93,0,9,6,7,3,2,0,81,1,0,1,2,2,3
8.21,8,18,1,5,1,9,0,1,10,6,5,2,0,0,0,0,2,1,3,1,1
5.84,6,13,1,0,0,5,0,1,7,2,9,3,0,2,0,1,0,1,2,1,1
5.94,6,18,1,5,1,10,0,1,7,5,3,2,0,2,0,1,2,0,1,1,1
5.82,6,13,1,0,0,6,0,0,4,8,6,3,0,2,0,1,1,1,2,1,1
5.24,5,13,1,0,0,5,89,1,2,2,7,3,1,2,68,0,1,0,0,0,0
7.18,7,16,1,2,1,6,50,0,5,8,7,2,1,1,68,0,1,0,0,0,3
5.34,5,13,1,0,1,5,90,2,7,4,10,2,3,3,74,1,0,0,1,1,1
4.79,5,14,1,1,0,6,0,0,5,6,8,1,0,1,0,0,0,1,1,1,1
6.09,6,17,1,4,1,9,0,0,7,2,9,3,0,1,0,0,2,1,2,1,1
6.15,6,16,0,3,0,10,0,1,6,7,7,3,0,0,0,0,2,0,0,0,3
6.24,6,13,1,0,1,4,0,0,6,4,8,1,0,3,0,1,1,1,2,2,1
6.49,6,15,0,1,1,6,0,0,4,6,10,2,0,1,0,0,1,0,0,1,0
6.48,6,16,1,2,0,8,0,0,5,7,4,3,0,4,0,0,2,0,2,1,1
6.0,6,16,1,3,0,8,0,0,2,6,7,4,0,3,0,0,1,1,2,1,4
5.6,6,16,1,2,0,8,0,1,5,4,5,3,0,1,0,1,0,1,1,2,3
6.99,7,13,1,0,0,6,0,0,8,6,5,0,0,3,0,0,2,1,2,1,1
5.65,6,16,0,2,0,7,0,0,5,6,5,3,0,4,0,0,2,0,1,0,4
4.85,5,16,1,2,0,8,0,0,1,7,6,0,0,4,0,1,0,1,0,1,1
6.37,6,15,1,2,1,7,0,1,5,2,8,0,0,3,0,0,2,1,2,0,4
6.4,6,15,1,1,0,6,59,2,7,6,7,2,2,4,83,1,1,0,0,1,3
5.22,5,14,1,0,0,5,0,0,6,5,5,1,0,0,0,1,2,1,1,1,1
6.88,7,16,1,2,1,7,89,1,6,9,7,0,2,3,84,0,1,1,0,1,1
6.86,7,18,1,5,0,11,0,0,6,9,6,3,0,2,0,0,1,1,2,1,3
7.26,7,16,1,3,1,8,60,0,6,8,6,1,3,2,88,1,0,0,2,2,1
5.0,5,16,1,2,1,7,0,1,5,5,7,0,0,3,0,1,0,1,2,2,4
5.58,6,15,1,1,0,6,0,0,8,7,7,0,0,2,0,0,2,1,2,1,3
5.52,6,15,1,1,1,5,68,1,7,6,5,3,1,0,58,0,1,1,2,1,1
8.36,8,15,1,2,1,7,58,0,5,9,9,2,2,0,66,0,2,1,0,1,1
7.67,8,15,1,1,1,5,0,1,7,7,10,1,0,3,0,1,1,0,2,1,3
7.13,7,16,1,3,0,8,66,0,8,4,1,2,2,0,61,1,2,1,2,1,3
6.38,6,14,0,1,1,5,0,1,5,8,5,2,0,1,0,1,2,1,2,1,3
2.36,2,16,0,3,1,8,0,2,5,8,2,5,0,3,0,0,1,1,0,1,1
5.79,6,17,1,3,0,8,0,0,5,5,8,2,0,2,0,1,1,1,2,1,4
5.63,6,13,1,0,1,5,0,1,1,7,7,0,0,1,0,1,0,0,0,0,3
7.53,8,14,1,1,0,7,0,0,8,8,9,3,0,3,0,0,1,1,1,1,1
5.02,5,14,1,0,0,5,74,0,10,8,1,3,2,4,66,0,0,0,0,0,1
7.18,7,17,1,4,1,8,0,0,8,8,8,3,0,3,0,1,1,0,2,1,3
6.05,6,14,1,0,0,6,83,0,7,9,8,0,1,2,84,0,2,1,2,1,2
8.33,8,14,1,1,1,6,0,0,10,7,7,2,0,2,0,0,2,1,1,1,1
3.66,4,13,1,0,1,5,91,0,3,4,3,3,2,1,99,0,2,1,2,1,1
8.25,8,18,1,4,0,9,0,0,6,6,6,3,0,1,0,1,0,1,3,1,2
6.87,7,14,0,1,1,7,0,0,7,3,6,1,0,0,0,0,1,1,2,0,3
5.42,5,14,1,1,1,5,0,2,4,3,8,3,0,4,0,0,1,1,0,1,1
6.28,6,18,1,5,0,11,0,0,6,4,7,3,0,2,0,1,1,0,1,1,3
5.9,6,18,1,5,1,9,0,0,6,5,6,1,0,4,0,0,1,0,1,1,1
7.17,7,13,1,0,0,5,88,0,5,9,6,1,3,0,90,1,1,1,0,1,0
5.77,6,15,1,2,0,7,74,0,5,5,8,1,1,2,94,0,1,1,0,1,1
6.05,6,14,0,1,0,7,92,0,7,7,9,1,3,3,79,0,1,0,1,1,0
4.15,4,14,1,0,0,6,0,2,7,7,6,2,0,0,0,0,0,0,0,1,2
5.96,6,15,1,2,0,7,0,0,5,7,8,3,0,2,0,1,2,0,1,1,0
6.96,7,13,1,0,1,5,0,1,4,9,9,2,0,3,0,0,2,0,0,0,1
6.71,7,13,1,0,1,5,62,0,5,10,5,3,1,0,91,0,1,1,1,1,1
5.05,5,16,1,3,1,8,0,2,4,8,5,2,0,0,0,1,2,0,2,1,1
6.48,6,15,0,2,0,9,0,1,8,5,7,3,0,0,0,1,0,0,0,1,3
6.36,6,14,1,1,0,6,0,1,7,4,8,2,0,0,0,0,0,1,1,1,1
6.15,6,15,1,2,0,7,0,0,7,6,6,0,0,3,0,1,1,1,0,1,1
7.56,8,13,1,0,0,5,94,0,7,6,8,2,2,4,86,0,1,1,0,1,3
9.35,9,17,1,3,0,9,0,0,5,10,7,4,0,3,0,0,0,1,1,1,1
7.2,7,14,1,0,1,4,84,0,8,7,6,1,1,3,74,1,0,1,2,1,0
6.2,6,17,1,4,0,10,0,0,2,5,3,3,0,2,0,1,0,1,3,1,3
6.07,6,17,1,4,0,9,0,1,7,8,6,1,0,4,0,1,0,1,2,2,1
6.88,7,13,1,0,1,4,79,0,8,6,8,2,3,4,62,1,1,1,0,1,1
5.72,6,16,1,3,0,9,0,2,7,8,7,2,0,3,0,0,1,0,1,0,1
5.94,6,13,1,0,1,5,81,0,3,6,8,0,3,1,78,1,1,1,2,1,3
5.86,6,13,1,0,1,4,0,1,8,6,8,1,0,4,0,0,2,0,0,0,1
4.18,4,13,1,0,1,5,0,1,7,5,6,3,0,4,0,0,2,1,0,1,1
7.24,7,18,1,4,0,10,0,0,6,7,7,4,0,3,0,1,1,0,3,1,2
6.72,7,14,0,1,1,5,71,0,6,3,6,1,2,0,100,0,2,1,2,1,3
5.12,5,15,1,2,0,7,0,1,2,7,4,1,0,4,0,0,1,0,2,0,3
5.1,5,14,1,1,1,5,0,1,9,6,7,1,0,0,0,0,1,0,0,1,1
6.39,6,17,1,3,0,8,0,0,9,6,5,4,0,0,0,1,1,1,2,1,1
5.94,6,14,1,1,0,6,0,1,7,7,4,1,0,1,0,1,2,0,2,1,1
6.16,6,16,1,3,1,7,0,1,7,7,5,1,0,0,0,1,1,0,1,1,3
6.37,6,15,0,2,1,8,60,0,6,4,4,1,1,4,57,1,2,1,1,0,3
6.27,6,17,1,3,1,7,0,1,5,8,3,1,0,3,0,0,1,1,0,1,3
6.89,7,14,1,1,0,7,70,1,10,8,3,0,3,1,86,0,1,0,2,0,3
5.12,5,14,1,1,0,6,98,1,6,1,5,0,3,0,61,1,0,1,1,2,3
6.67,7,16,1,3,1,8,0,1,9,7,6,2,0,1,0,1,0,1,1,2,3
7.31,7,15,0,1,0,7,85,0,6,7,6,2,2,0,65,0,2,1,2,0,1
